method,estimate,flow,cq,runid
composite,15.763666273625775,base,chemostatic,34
truth,15.850335606208176,base,chemostatic,34
pw,5.5193360996190055,storm,chemostatic,34
beale,NA,storm,chemostatic,34
rating,12.990033046869186,storm,chemostatic,34
composite,13.132200672681556,storm,chemostatic,34
truth,13.743747660688426,storm,chemostatic,34
pw,10.464472206456326,unaltered,chemostatic,34
beale,NA,unaltered,chemostatic,34
rating,13.292698193599916,unaltered,chemostatic,34
composite,13.404311646002853,unaltered,chemostatic,34
truth,13.5428045144952,unaltered,chemostatic,34
pw,13.803089913422449,base,dilution,35
beale,NA,base,dilution,35
rating,12.130556575248917,base,dilution,35
composite,11.656038101717856,base,dilution,35
truth,12.39032476930039,base,dilution,35
pw,24.480411673526167,storm,dilution,35
beale,NA,storm,dilution,35
rating,13.368910063379241,storm,dilution,35
composite,11.074200816905659,storm,dilution,35
truth,19.161460046770177,storm,dilution,35
pw,14.100581747749827,unaltered,dilution,35
beale,NA,unaltered,dilution,35
rating,11.594868697437741,unaltered,dilution,35
composite,11.543262578066138,unaltered,dilution,35
truth,13.881220371119667,unaltered,dilution,35
pw,4.666520914543241,base,enrich,35
beale,NA,base,enrich,35
rating,11.874155493750722,base,enrich,35
composite,12.071505259889417,base,enrich,35
truth,14.222896568945966,base,enrich,35
pw,0.8534238388229681,storm,enrich,35
beale,NA,storm,enrich,35
rating,33.741658297965486,storm,enrich,35
composite,34.18563877800515,storm,enrich,35
truth,74.89496859340477,storm,enrich,35
pw,3.245880435558411,unaltered,enrich,35
beale,NA,unaltered,enrich,35
rating,13.45843581267501,unaltered,enrich,35
composite,13.557590509886102,unaltered,enrich,35
truth,13.770141803200882,unaltered,enrich,35
pw,13.151167250151172,base,none,35
beale,NA,base,none,35
rating,17.007417016124435,base,none,35
composite,17.688483706921346,base,none,35
truth,15.84228529984467,base,none,35
pw,5.550664555775877,storm,none,35
beale,NA,storm,none,35
rating,13.91713827726839,storm,none,35
composite,14.917069323893926,storm,none,35
truth,13.898394789538429,storm,none,35
pw,10.520324235481901,unaltered,none,35
beale,NA,unaltered,none,35
rating,14.370199186248632,unaltered,none,35
composite,15.047957812186624,unaltered,none,35
truth,13.572436139564049,unaltered,none,35
pw,12.875699223750335,base,chemostatic,35
beale,NA,base,chemostatic,35
rating,16.32503002552013,base,chemostatic,35
composite,16.45391918638601,base,chemostatic,35
truth,15.819444631787785,base,chemostatic,35
pw,5.434398783977175,storm,chemostatic,35
beale,NA,storm,chemostatic,35
rating,14.908676903863789,storm,chemostatic,35
composite,15.068491297628228,storm,chemostatic,35
truth,13.73713981165774,storm,chemostatic,35
pw,10.2999625824726,unaltered,chemostatic,35
beale,NA,unaltered,chemostatic,35
rating,14.061852065947955,unaltered,chemostatic,35
composite,14.182468719129604,unaltered,chemostatic,35
truth,13.538548507708622,unaltered,chemostatic,35
pw,13.67853006886471,base,dilution,36
beale,NA,base,dilution,36
rating,12.142853162090072,base,dilution,36
composite,12.356405415089748,base,dilution,36
truth,12.386545952439793,base,dilution,36
pw,25.131168380342704,storm,dilution,36
beale,NA,storm,dilution,36
rating,14.087960576419738,storm,dilution,36
composite,10.849617349367854,storm,dilution,36
truth,17.44695599178672,storm,dilution,36
pw,14.619570548648694,unaltered,dilution,36
beale,NA,unaltered,dilution,36
rating,12.160437862823935,unaltered,dilution,36
composite,12.001019179009399,unaltered,dilution,36
truth,13.523445690681461,unaltered,dilution,36
pw,5.550792391882143,base,enrich,36
beale,NA,base,enrich,36
rating,11.175114511384278,base,enrich,36
composite,11.179464521097513,base,enrich,36
truth,14.788999511398158,base,enrich,36
pw,0.8379120278126388,storm,enrich,36
beale,NA,storm,enrich,36
rating,24.701420424520954,storm,enrich,36
composite,24.946745763460513,storm,enrich,36
truth,77.43871243002108,storm,enrich,36
pw,3.225276680008417,unaltered,enrich,36
beale,NA,unaltered,enrich,36
rating,10.13358801569362,unaltered,enrich,36
composite,10.16907598335389,unaltered,enrich,36
truth,13.98071159308834,unaltered,enrich,36
pw,13.842871549024364,base,none,36
beale,NA,base,none,36
rating,13.682650104134765,base,none,36
composite,14.72858799940044,base,none,36
truth,15.884654214825908,base,none,36
pw,5.758487620627028,storm,none,36
beale,NA,storm,none,36
rating,8.383980415528605,storm,none,36
composite,9.21426548436592,storm,none,36
truth,13.719875619951926,storm,none,36
pw,10.901613784567411,unaltered,none,36
beale,NA,unaltered,none,36
rating,11.163574240987035,unaltered,none,36
composite,12.08031644436558,unaltered,none,36
truth,13.546113223174299,unaltered,none,36
pw,13.145895830129366,base,chemostatic,36
beale,NA,base,chemostatic,36
rating,16.39341291870422,base,chemostatic,36
composite,16.364875333977505,base,chemostatic,36
truth,15.8929655702017,base,chemostatic,36
pw,5.468553120048834,storm,chemostatic,36
beale,NA,storm,chemostatic,36
rating,14.86064246067073,storm,chemostatic,36
composite,14.76952622775796,storm,chemostatic,36
truth,13.79431127647065,storm,chemostatic,36
pw,10.352727660925671,unaltered,chemostatic,36
beale,NA,unaltered,chemostatic,36
rating,14.021500020825133,unaltered,chemostatic,36
composite,13.991726709754674,unaltered,chemostatic,36
truth,13.556555006462128,unaltered,chemostatic,36
pw,14.494036555231334,base,dilution,37
beale,NA,base,dilution,37
rating,12.402164369433345,base,dilution,37
composite,12.480800570190338,base,dilution,37
truth,12.20069654530962,base,dilution,37
pw,26.723023024224446,storm,dilution,37
beale,NA,storm,dilution,37
rating,14.453724300757038,storm,dilution,37
composite,14.040896439244476,storm,dilution,37
truth,17.07427637065971,storm,dilution,37
pw,15.06104490767695,unaltered,dilution,37
beale,NA,unaltered,dilution,37
rating,12.254024751723877,unaltered,dilution,37
composite,12.91166955197114,unaltered,dilution,37
truth,13.20361491577587,unaltered,dilution,37
pw,5.053919978405702,base,enrich,37
beale,NA,base,enrich,37
rating,14.993135841343353,base,enrich,37
composite,15.421741093646089,base,enrich,37
truth,13.43741937323266,base,enrich,37
pw,0.8468412836557307,storm,enrich,37
beale,NA,storm,enrich,37
rating,45.563413270399025,storm,enrich,37
composite,46.09697628081963,storm,enrich,37
truth,73.1474476222255,storm,enrich,37
pw,3.131795646042931,unaltered,enrich,37
beale,NA,unaltered,enrich,37
rating,18.65105940272843,unaltered,enrich,37
composite,18.908793252981432,unaltered,enrich,37
truth,13.535031053586508,unaltered,enrich,37
pw,14.115586264500724,base,none,37
beale,NA,base,none,37
rating,19.49039789821387,base,none,37
composite,19.703148295022245,base,none,37
truth,15.592219959025517,base,none,37
pw,5.9612968709852385,storm,none,37
beale,NA,storm,none,37
rating,19.97067270411789,storm,none,37
composite,20.130842464419135,storm,none,37
truth,13.789452179115871,storm,none,37
pw,11.238006254556403,unaltered,none,37
beale,NA,unaltered,none,37
rating,17.684387457639815,unaltered,none,37
composite,17.83589206770334,unaltered,none,37
truth,13.54832542673003,unaltered,none,37
pw,12.948784698344603,base,chemostatic,37
beale,NA,base,chemostatic,37
rating,15.42095067938232,base,chemostatic,37
composite,15.22546900546152,base,chemostatic,37
truth,15.557895976614569,base,chemostatic,37
pw,5.468533028587852,storm,chemostatic,37
beale,NA,storm,chemostatic,37
rating,13.500619299850285,storm,chemostatic,37
composite,13.19142158922682,storm,chemostatic,37
truth,13.718511103989782,storm,chemostatic,37
pw,10.309066920930187,unaltered,chemostatic,37
beale,NA,unaltered,chemostatic,37
rating,13.377767517723337,unaltered,chemostatic,37
composite,13.178744336540156,unaltered,chemostatic,37
truth,13.513568196645611,unaltered,chemostatic,37
pw,14.764520463586493,base,dilution,38
beale,NA,base,dilution,38
rating,12.836074670682546,base,dilution,38
composite,12.505960846318827,base,dilution,38
truth,12.363090292552226,base,dilution,38
pw,27.405525011645224,storm,dilution,38
beale,NA,storm,dilution,38
rating,15.188302452987122,storm,dilution,38
composite,12.091427361603706,storm,dilution,38
truth,18.539122297125076,storm,dilution,38
pw,15.413633041801074,unaltered,dilution,38
beale,NA,unaltered,dilution,38
rating,12.848466817826386,unaltered,dilution,38
composite,12.546110420509311,unaltered,dilution,38
truth,13.546386878839158,unaltered,dilution,38
pw,4.777468626176699,base,enrich,38
beale,NA,base,enrich,38
rating,12.737951651869952,base,enrich,38
composite,12.832922386449251,base,enrich,38
truth,13.81074143160032,base,enrich,38
pw,0.8153122484062602,storm,enrich,38
beale,NA,storm,enrich,38
rating,29.797852466398677,storm,enrich,38
composite,30.27574864464309,storm,enrich,38
truth,75.22934758530171,storm,enrich,38
pw,3.046059241223026,unaltered,enrich,38
beale,NA,unaltered,enrich,38
rating,12.356210282611293,unaltered,enrich,38
composite,12.47380378395431,unaltered,enrich,38
truth,13.748652196919926,unaltered,enrich,38
pw,11.51684644342328,base,none,38
beale,NA,base,none,38
rating,13.426135604527571,base,none,38
composite,13.806884068359548,base,none,38
truth,15.773804786784133,base,none,38
pw,4.835086664252538,storm,none,38
beale,NA,storm,none,38
rating,11.786217504192907,storm,none,38
composite,12.592093349356,storm,none,38
truth,13.821455237977178,storm,none,38
pw,9.134773929753218,unaltered,none,38
beale,NA,unaltered,none,38
rating,11.543864808966894,unaltered,none,38
composite,11.904619983395316,unaltered,none,38
truth,13.56398272836663,unaltered,none,38
pw,12.928304541646602,base,chemostatic,38
beale,NA,base,chemostatic,38
rating,16.071105081418654,base,chemostatic,38
composite,16.084666450601333,base,chemostatic,38
truth,15.753740805725938,base,chemostatic,38
pw,5.427655321080294,storm,chemostatic,38
beale,NA,storm,chemostatic,38
rating,14.349766008995818,storm,chemostatic,38
composite,14.569095968887845,storm,chemostatic,38
truth,13.775385872973915,storm,chemostatic,38
pw,10.254294859543181,unaltered,chemostatic,38
beale,NA,unaltered,chemostatic,38
rating,13.889080316227112,unaltered,chemostatic,38
composite,13.926812117105206,unaltered,chemostatic,38
truth,13.541573173278488,unaltered,chemostatic,38
pw,15.036903522080623,base,dilution,39
beale,NA,base,dilution,39
rating,12.95144090871785,base,dilution,39
composite,11.86521314143048,base,dilution,39
truth,12.625870125218071,base,dilution,39
pw,27.37210577657132,storm,dilution,39
beale,NA,storm,dilution,39
rating,14.859075584688506,storm,dilution,39
composite,13.532175193927428,storm,dilution,39
truth,17.568372456422047,storm,dilution,39
pw,15.723429560020175,unaltered,dilution,39
beale,NA,unaltered,dilution,39
rating,12.77988618071466,unaltered,dilution,39
composite,13.042631953799033,unaltered,dilution,39
truth,13.581787264292494,unaltered,dilution,39
pw,5.788942220099958,base,enrich,39
beale,NA,base,enrich,39
rating,11.367040698380855,base,enrich,39
composite,12.072399026860346,base,enrich,39
truth,13.421931555080832,base,enrich,39
pw,0.8481646599458745,storm,enrich,39
beale,NA,storm,enrich,39
rating,36.758800247824524,storm,enrich,39
composite,37.364322554960005,storm,enrich,39
truth,75.68960079249194,storm,enrich,39
pw,3.2109477796370727,unaltered,enrich,39
beale,NA,unaltered,enrich,39
rating,15.833119166416228,unaltered,enrich,39
composite,16.11724213024489,unaltered,enrich,39
truth,13.921902011734247,unaltered,enrich,39
pw,12.145533433247738,base,none,39
beale,NA,base,none,39
rating,13.593334320767912,base,none,39
composite,13.97339378018682,base,none,39
truth,15.839264186178882,base,none,39
pw,5.0302593224912115,storm,none,39
beale,NA,storm,none,39
rating,11.068511460840083,storm,none,39
composite,10.8389173649119,storm,none,39
truth,13.71218503367786,storm,none,39
pw,9.458667983395522,unaltered,none,39
beale,NA,unaltered,none,39
rating,11.218455201781767,unaltered,none,39
composite,11.509957525426245,unaltered,none,39
truth,13.53610939724363,unaltered,none,39
pw,13.282753679650124,base,chemostatic,39
beale,NA,base,chemostatic,39
rating,15.67789906710214,base,chemostatic,39
composite,15.569179332383738,base,chemostatic,39
truth,15.839034693351167,base,chemostatic,39
pw,5.501256564204099,storm,chemostatic,39
beale,NA,storm,chemostatic,39
rating,13.634709085442882,storm,chemostatic,39
composite,13.469860523810064,storm,chemostatic,39
truth,13.76112486827012,storm,chemostatic,39
pw,10.344309506992156,unaltered,chemostatic,39
beale,NA,unaltered,chemostatic,39
rating,13.365578108172455,unaltered,chemostatic,39
composite,13.25988338059011,unaltered,chemostatic,39
truth,13.54354765917695,unaltered,chemostatic,39
pw,14.850015858909936,base,dilution,40
beale,NA,base,dilution,40
rating,12.692697634214946,base,dilution,40
composite,12.67490302432403,base,dilution,40
truth,12.488946989592543,base,dilution,40
pw,27.052775857995478,storm,dilution,40
beale,NA,storm,dilution,40
rating,14.880173609310775,storm,dilution,40
composite,11.58512296786964,storm,dilution,40
truth,18.301890592914575,storm,dilution,40
pw,15.678073877788856,unaltered,dilution,40
beale,NA,unaltered,dilution,40
rating,12.931888608514463,unaltered,dilution,40
composite,12.690244940660367,unaltered,dilution,40
truth,13.814947027952636,unaltered,dilution,40
pw,5.314749480174041,base,enrich,40
beale,NA,base,enrich,40
rating,13.970251585716293,base,enrich,40
composite,13.930875379255822,base,enrich,40
truth,14.583075962804841,base,enrich,40
pw,0.8862957261440488,storm,enrich,40
beale,NA,storm,enrich,40
rating,33.20910706562244,storm,enrich,40
composite,33.61458860957115,storm,enrich,40
truth,75.48255594232361,storm,enrich,40
pw,3.3984640271566158,unaltered,enrich,40
beale,NA,unaltered,enrich,40
rating,12.76659339737608,unaltered,enrich,40
composite,12.849952272308808,unaltered,enrich,40
truth,13.859646649878654,unaltered,enrich,40
pw,12.023532783264942,base,none,40
beale,NA,base,none,40
rating,20.849174624734662,base,none,40
composite,21.929786696053373,base,none,40
truth,15.867016222146468,base,none,40
pw,5.049596025221115,storm,none,40
beale,NA,storm,none,40
rating,18.427662011658533,storm,none,40
composite,20.49922782665972,storm,none,40
truth,13.72329881487631,storm,none,40
pw,9.622325453469628,unaltered,none,40
beale,NA,unaltered,none,40
rating,17.424300652129244,unaltered,none,40
composite,18.619848984834544,unaltered,none,40
truth,13.520540468316154,unaltered,none,40
pw,12.747103446099025,base,chemostatic,40
beale,NA,base,chemostatic,40
rating,16.073159863802974,base,chemostatic,40
composite,16.155100446468644,base,chemostatic,40
truth,15.892754283006019,base,chemostatic,40
pw,5.353478387325128,storm,chemostatic,40
beale,NA,storm,chemostatic,40
rating,14.095007957645704,storm,chemostatic,40
composite,14.17905542036816,storm,chemostatic,40
truth,13.73625313251427,storm,chemostatic,40
pw,10.201392565596857,unaltered,chemostatic,40
beale,NA,unaltered,chemostatic,40
rating,13.716344040804781,unaltered,chemostatic,40
composite,13.796928198122783,unaltered,chemostatic,40
truth,13.54272423168393,unaltered,chemostatic,40
pw,14.020242541411848,base,dilution,41
beale,NA,base,dilution,41
rating,12.041918852894748,base,dilution,41
composite,12.350817058131453,base,dilution,41
truth,12.333070528831655,base,dilution,41
pw,25.370293559669186,storm,dilution,41
beale,NA,storm,dilution,41
rating,13.513660186933159,storm,dilution,41
composite,11.6146630971642,storm,dilution,41
truth,17.41615166985268,storm,dilution,41
pw,14.440327511532697,unaltered,dilution,41
beale,NA,unaltered,dilution,41
rating,11.65450787767705,unaltered,dilution,41
composite,11.73139808821083,unaltered,dilution,41
truth,13.616220666728456,unaltered,dilution,41
pw,5.491049833485067,base,enrich,41
beale,NA,base,enrich,41
rating,15.759516601211038,base,enrich,41
composite,16.12918058960394,base,enrich,41
truth,13.852268723130647,base,enrich,41
pw,0.8790682548636922,storm,enrich,41
beale,NA,storm,enrich,41
rating,37.076655758859665,storm,enrich,41
composite,37.45733539710896,storm,enrich,41
truth,74.74862059492418,storm,enrich,41
pw,3.3616001367440558,unaltered,enrich,41
