method,estimate,flow,cq,runid
pw,7.074092181042849,storm,none,60
beale,NA,storm,none,60
rating,13.719400929616896,storm,none,60
composite,13.65707598468517,storm,none,60
truth,13.778678269149047,storm,none,60
pw,11.143009850687937,unaltered,none,60
beale,NA,unaltered,none,60
rating,13.275459694962626,unaltered,none,60
composite,13.676961519284122,unaltered,none,60
truth,13.537599967582743,unaltered,none,60
pw,13.97949626125378,base,chemostatic,60
beale,NA,base,chemostatic,60
rating,15.701483687851466,base,chemostatic,60
composite,15.732870613698404,base,chemostatic,60
truth,15.849909097135663,base,chemostatic,60
pw,7.211753622833746,storm,chemostatic,60
beale,NA,storm,chemostatic,60
rating,13.426369319786804,storm,chemostatic,60
composite,13.541067516353651,storm,chemostatic,60
truth,13.795852444188043,storm,chemostatic,60
pw,11.359852204827252,unaltered,chemostatic,60
beale,NA,unaltered,chemostatic,60
rating,13.39385283544583,unaltered,chemostatic,60
composite,13.431746272508578,unaltered,chemostatic,60
truth,13.554876194422395,unaltered,chemostatic,60
pw,15.290253992060178,base,dilution,61
beale,NA,base,dilution,61
rating,12.267392875044168,base,dilution,61
composite,12.240499774119147,base,dilution,61
truth,12.450237639991297,base,dilution,61
pw,35.461397669589815,storm,dilution,61
beale,NA,storm,dilution,61
rating,12.92927835710303,storm,dilution,61
composite,12.168710974744268,storm,dilution,61
truth,17.296370621963945,storm,dilution,61
pw,16.698432872638715,unaltered,dilution,61
beale,NA,unaltered,dilution,61
rating,12.37644276305149,unaltered,dilution,61
composite,12.433709014608121,unaltered,dilution,61
truth,13.422886808707274,unaltered,dilution,61
pw,6.075605452907889,base,enrich,61
beale,NA,base,enrich,61
rating,13.787019738443028,base,enrich,61
composite,14.045065274231424,base,enrich,61
truth,14.128073514168621,base,enrich,61
pw,1.5985213682874984,storm,enrich,61
beale,NA,storm,enrich,61
rating,66.8059124711129,storm,enrich,61
composite,67.19938155232173,storm,enrich,61
truth,75.7021248267192,storm,enrich,61
pw,4.00531304392033,unaltered,enrich,61
beale,NA,unaltered,enrich,61
rating,14.582920374156988,unaltered,enrich,61
composite,14.709307746432966,unaltered,enrich,61
truth,13.906978495294691,unaltered,enrich,61
pw,14.311686190638547,base,none,61
beale,NA,base,none,61
rating,16.124440822258364,base,none,61
composite,16.318810365025406,base,none,61
truth,15.871944682743704,base,none,61
pw,7.340696940509879,storm,none,61
beale,NA,storm,none,61
rating,14.769062452470784,storm,none,61
composite,14.296415408446911,storm,none,61
truth,13.770918814018884,storm,none,61
pw,11.564635256646456,unaltered,none,61
beale,NA,unaltered,none,61
rating,13.884229362224067,unaltered,none,61
composite,13.964204962410339,unaltered,none,61
truth,13.579246521575833,unaltered,none,61
pw,13.987896066737347,base,chemostatic,61
beale,NA,base,chemostatic,61
rating,15.798348578861086,base,chemostatic,61
composite,15.851129116997363,base,chemostatic,61
truth,15.823656975125852,base,chemostatic,61
pw,7.174619712416128,storm,chemostatic,61
beale,NA,storm,chemostatic,61
rating,13.717141281171303,storm,chemostatic,61
composite,13.862602318011657,storm,chemostatic,61
truth,13.734133417351652,storm,chemostatic,61
pw,11.302994899756076,unaltered,chemostatic,61
beale,NA,unaltered,chemostatic,61
rating,13.53106254781592,unaltered,chemostatic,61
composite,13.584919461953348,unaltered,chemostatic,61
truth,13.54058845067094,unaltered,chemostatic,61
pw,15.132630464312449,base,dilution,62
beale,NA,base,dilution,62
rating,12.168364799595969,base,dilution,62
composite,12.245743216627023,base,dilution,62
truth,12.531838140400867,base,dilution,62
pw,35.30776473886065,storm,dilution,62
beale,NA,storm,dilution,62
rating,13.024262386854767,storm,dilution,62
composite,12.810516299518188,storm,dilution,62
truth,18.286705718423285,storm,dilution,62
pw,16.61108570928111,unaltered,dilution,62
beale,NA,unaltered,dilution,62
rating,12.36104486462822,unaltered,dilution,62
composite,12.507359762786917,unaltered,dilution,62
truth,13.844730978558188,unaltered,dilution,62
pw,6.4736204889770885,base,enrich,62
beale,NA,base,enrich,62
rating,14.342042997470337,base,enrich,62
composite,14.103854588772526,base,enrich,62
truth,14.732896464434363,base,enrich,62
pw,1.4699404038324426,storm,enrich,62
beale,NA,storm,enrich,62
rating,62.43854845208299,storm,enrich,62
composite,62.3911737129798,storm,enrich,62
truth,76.06619732769087,storm,enrich,62
pw,3.8829505674063536,unaltered,enrich,62
beale,NA,unaltered,enrich,62
rating,13.629258648593314,unaltered,enrich,62
composite,13.487406310030384,unaltered,enrich,62
truth,13.984363210203057,unaltered,enrich,62
pw,14.32271808541107,base,none,62
beale,NA,base,none,62
rating,15.844525760048086,base,none,62
composite,15.892114585864762,base,none,62
truth,15.96310195106181,base,none,62
pw,7.357671164851617,storm,none,62
beale,NA,storm,none,62
rating,13.133386727217873,storm,none,62
composite,12.682324139195225,storm,none,62
truth,13.760288179168993,storm,none,62
pw,11.583241080154576,unaltered,none,62
beale,NA,unaltered,none,62
rating,13.330920648442754,unaltered,none,62
composite,13.313415194069433,unaltered,none,62
truth,13.53109121804381,unaltered,none,62
pw,13.866632598213533,base,chemostatic,62
beale,NA,base,chemostatic,62
rating,15.90340795826875,base,chemostatic,62
composite,15.922520656065187,base,chemostatic,62
truth,15.987436383089644,base,chemostatic,62
pw,7.123377156001527,storm,chemostatic,62
beale,NA,storm,chemostatic,62
rating,13.680876015850528,storm,chemostatic,62
composite,13.748107971417543,storm,chemostatic,62
truth,13.780201453586095,storm,chemostatic,62
pw,11.214390131621979,unaltered,chemostatic,62
beale,NA,unaltered,chemostatic,62
rating,13.469078071504297,unaltered,chemostatic,62
composite,13.492878115842862,unaltered,chemostatic,62
truth,13.551739248737936,unaltered,chemostatic,62
pw,15.332563188334706,base,dilution,63
beale,NA,base,dilution,63
rating,12.020507258940386,base,dilution,63
composite,12.183740151003821,base,dilution,63
truth,12.53645502451058,base,dilution,63
pw,36.363282320467235,storm,dilution,63
beale,NA,storm,dilution,63
rating,12.523171764068017,storm,dilution,63
composite,12.164067148825916,storm,dilution,63
truth,17.63848567673295,storm,dilution,63
pw,16.74586336781637,unaltered,dilution,63
beale,NA,unaltered,dilution,63
rating,11.978527853210284,unaltered,dilution,63
composite,12.126374355167037,unaltered,dilution,63
truth,13.651019019681172,unaltered,dilution,63
pw,6.666228185694159,base,enrich,63
beale,NA,base,enrich,63
rating,14.005832928602349,base,enrich,63
composite,14.066051617975699,base,enrich,63
truth,14.47035140333164,base,enrich,63
pw,1.5918046186960453,storm,enrich,63
beale,NA,storm,enrich,63
rating,64.92891582112027,storm,enrich,63
composite,65.04907385078758,storm,enrich,63
truth,76.65236994495068,storm,enrich,63
pw,3.9806305582276784,unaltered,enrich,63
beale,NA,unaltered,enrich,63
rating,13.893570837077972,unaltered,enrich,63
composite,13.874354852437465,unaltered,enrich,63
truth,13.961383302054696,unaltered,enrich,63
pw,14.376599713309734,base,none,63
beale,NA,base,none,63
rating,15.163891530770519,base,none,63
composite,15.650316092916746,base,none,63
truth,15.925423676522028,base,none,63
pw,7.379677005990068,storm,none,63
beale,NA,storm,none,63
rating,12.665396298837399,storm,none,63
composite,13.178767219507172,storm,none,63
truth,13.744947282293058,storm,none,63
pw,11.617031450584532,unaltered,none,63
beale,NA,unaltered,none,63
rating,12.774483898740318,unaltered,none,63
composite,13.185008291192966,unaltered,none,63
truth,13.547110560099954,unaltered,none,63
pw,13.912150511365818,base,chemostatic,63
beale,NA,base,chemostatic,63
rating,15.88807293569827,base,chemostatic,63
composite,15.8895771430361,base,chemostatic,63
truth,15.921128579206886,base,chemostatic,63
pw,7.141269791183718,storm,chemostatic,63
beale,NA,storm,chemostatic,63
rating,13.827350040874911,storm,chemostatic,63
composite,13.820279787127957,storm,chemostatic,63
truth,13.75501372164213,storm,chemostatic,63
pw,11.24173262514765,unaltered,chemostatic,63
beale,NA,unaltered,chemostatic,63
rating,13.529007499445289,unaltered,chemostatic,63
composite,13.530376517939168,unaltered,chemostatic,63
truth,13.545183179403598,unaltered,chemostatic,63
pw,15.066177801542896,base,dilution,64
beale,NA,base,dilution,64
rating,12.015600837757319,base,dilution,64
composite,12.06561930363498,base,dilution,64
truth,12.60119986212728,base,dilution,64
pw,35.277401199842245,storm,dilution,64
beale,NA,storm,dilution,64
rating,12.748542908700236,storm,dilution,64
composite,11.630348802988012,storm,dilution,64
truth,17.57389054625282,storm,dilution,64
pw,16.49737578203265,unaltered,dilution,64
beale,NA,unaltered,dilution,64
rating,12.164071861088674,unaltered,dilution,64
composite,12.153098494002103,unaltered,dilution,64
truth,13.883015286073485,unaltered,dilution,64
pw,6.088169263339468,base,enrich,64
beale,NA,base,enrich,64
rating,14.822578763570057,base,enrich,64
composite,14.769072330233936,base,enrich,64
truth,14.460502625944349,base,enrich,64
pw,1.5428228871818495,storm,enrich,64
beale,NA,storm,enrich,64
rating,70.70672059516248,storm,enrich,64
composite,70.81519441367654,storm,enrich,64
truth,75.00661818810029,storm,enrich,64
pw,3.95148805440881,unaltered,enrich,64
beale,NA,unaltered,enrich,64
rating,15.19299478415995,unaltered,enrich,64
composite,15.156873078386385,unaltered,enrich,64
truth,13.922806200361444,unaltered,enrich,64
pw,14.069178340183486,base,none,64
beale,NA,base,none,64
rating,16.375844103863496,base,none,64
composite,17.20935625002904,base,none,64
truth,16.038474327316642,base,none,64
pw,7.210993650984658,storm,none,64
beale,NA,storm,none,64
rating,14.893272129962046,storm,none,64
composite,16.19498212750365,storm,none,64
truth,13.97903209776796,storm,none,64
pw,11.306048006123742,unaltered,none,64
beale,NA,unaltered,none,64
rating,14.018921050124089,unaltered,none,64
composite,14.833134602609336,unaltered,none,64
truth,13.616064625603782,unaltered,none,64
pw,14.190630860782356,base,chemostatic,64
beale,NA,base,chemostatic,64
rating,16.131066802832766,base,chemostatic,64
composite,16.15265329556727,base,chemostatic,64
truth,15.981454874001987,base,chemostatic,64
pw,7.273242727210605,storm,chemostatic,64
beale,NA,storm,chemostatic,64
rating,13.901963360988168,storm,chemostatic,64
composite,13.847011614763941,storm,chemostatic,64
truth,13.779509907400117,storm,chemostatic,64
pw,11.403647737618625,unaltered,chemostatic,64
beale,NA,unaltered,chemostatic,64
rating,13.681593558043282,unaltered,chemostatic,64
composite,13.692549550311684,unaltered,chemostatic,64
truth,13.551015911941553,unaltered,chemostatic,64
pw,14.691747487385767,base,dilution,65
beale,NA,base,dilution,65
rating,11.732145446581653,base,dilution,65
composite,11.723614492141847,base,dilution,65
truth,12.397362835432263,base,dilution,65
pw,33.54312808788905,storm,dilution,65
beale,NA,storm,dilution,65
rating,12.347455976079623,storm,dilution,65
composite,10.743303072189159,storm,dilution,65
truth,17.23957469003706,storm,dilution,65
pw,15.858572424848965,unaltered,dilution,65
beale,NA,unaltered,dilution,65
rating,11.766086204229792,unaltered,dilution,65
composite,11.694737101375098,unaltered,dilution,65
truth,13.402430168828902,unaltered,dilution,65
pw,6.09944374506234,base,enrich,65
beale,NA,base,enrich,65
rating,14.364815885086303,base,enrich,65
composite,14.48458055773453,base,enrich,65
truth,14.694967911561841,base,enrich,65
pw,1.5295687766174906,storm,enrich,65
beale,NA,storm,enrich,65
rating,63.24939828273044,storm,enrich,65
composite,63.51726447115819,storm,enrich,65
truth,76.13153885124855,storm,enrich,65
pw,3.966658811217897,unaltered,enrich,65
beale,NA,unaltered,enrich,65
rating,13.813254605218557,unaltered,enrich,65
composite,13.879908848911388,unaltered,enrich,65
truth,13.908436985774637,unaltered,enrich,65
pw,14.258501699224615,base,none,65
beale,NA,base,none,65
rating,14.710678339358779,base,none,65
composite,15.301593548135815,base,none,65
truth,15.847446771084842,base,none,65
pw,7.350968891157808,storm,none,65
beale,NA,storm,none,65
rating,11.712348537948786,storm,none,65
composite,12.035253245667224,storm,none,65
truth,13.604773564103445,storm,none,65
pw,11.606716424754541,unaltered,none,65
beale,NA,unaltered,none,65
rating,12.401685655495017,unaltered,none,65
composite,12.888152908420773,unaltered,none,65
truth,13.5049617512238,unaltered,none,65
pw,13.869165711808938,base,chemostatic,65
beale,NA,base,chemostatic,65
rating,15.943283769988069,base,chemostatic,65
composite,16.016285919683305,base,chemostatic,65
truth,15.87312220455061,base,chemostatic,65
pw,7.150246768169494,storm,chemostatic,65
beale,NA,storm,chemostatic,65
rating,13.879288925766714,storm,chemostatic,65
composite,14.09642095527663,storm,chemostatic,65
truth,13.755429072007416,storm,chemostatic,65
pw,11.289788847424916,unaltered,chemostatic,65
beale,NA,unaltered,chemostatic,65
rating,13.614367955103418,unaltered,chemostatic,65
composite,13.692094231212174,unaltered,chemostatic,65
truth,13.54127594250095,unaltered,chemostatic,65
pw,14.674195428221426,base,dilution,66
beale,NA,base,dilution,66
rating,11.86051436023147,base,dilution,66
composite,12.01983449996901,base,dilution,66
truth,12.365944505254168,base,dilution,66
pw,32.79466778481326,storm,dilution,66
beale,NA,storm,dilution,66
rating,12.38378901376402,storm,dilution,66
composite,11.05596125249055,storm,dilution,66
truth,17.2831561453963,storm,dilution,66
pw,15.560454515222096,unaltered,dilution,66
beale,NA,unaltered,dilution,66
rating,11.757127947587463,unaltered,dilution,66
composite,11.758442600146543,unaltered,dilution,66
truth,13.402712613875245,unaltered,dilution,66
pw,5.968657424544206,base,enrich,66
beale,NA,base,enrich,66
rating,12.912811448737832,base,enrich,66
composite,12.768890273255465,base,enrich,66
truth,13.529362325250007,base,enrich,66
pw,1.5043489700386523,storm,enrich,66
beale,NA,storm,enrich,66
rating,60.11805700633282,storm,enrich,66
composite,60.174723873278815,storm,enrich,66
truth,75.96849397493472,storm,enrich,66
pw,3.8811435428612224,unaltered,enrich,66
beale,NA,unaltered,enrich,66
rating,13.039663505037442,unaltered,enrich,66
composite,12.988987595209734,unaltered,enrich,66
truth,13.747121926285011,unaltered,enrich,66
pw,13.547573175046715,base,none,66
beale,NA,base,none,66
rating,14.015643468668005,base,none,66
composite,14.637694988706905,base,none,66
truth,15.628420859869115,base,none,66
pw,7.044211922867318,storm,none,66
beale,NA,storm,none,66
rating,11.291627354817106,storm,none,66
composite,12.328336747625475,storm,none,66
truth,13.66824430332181,storm,none,66
pw,11.072858020640725,unaltered,none,66
beale,NA,unaltered,none,66
rating,11.943099654690633,unaltered,none,66
composite,12.535710069298968,unaltered,none,66
truth,13.51291565171875,unaltered,none,66
pw,13.700764440070134,base,chemostatic,66
beale,NA,base,chemostatic,66
rating,15.331574962557932,base,chemostatic,66
composite,15.304304421792622,base,chemostatic,66
truth,15.636237937344614,base,chemostatic,66
pw,7.12386543140453,storm,chemostatic,66
beale,NA,storm,chemostatic,66
rating,13.263891899994418,storm,chemostatic,66
composite,13.129806079021455,storm,chemostatic,66
truth,13.771840876375894,storm,chemostatic,66
pw,11.1980660638592,unaltered,chemostatic,66
beale,NA,unaltered,chemostatic,66
rating,13.225207714363998,unaltered,chemostatic,66
composite,13.189956001214256,unaltered,chemostatic,66
truth,13.529226934247484,unaltered,chemostatic,66
pw,14.940819024944759,base,dilution,67
beale,NA,base,dilution,67
rating,11.737085158870528,base,dilution,67
composite,11.795504925034395,base,dilution,67
truth,12.35535077348043,base,dilution,67
pw,33.9291799585526,storm,dilution,67
beale,NA,storm,dilution,67
rating,12.527140999962864,storm,dilution,67
composite,11.499466652502191,storm,dilution,67
truth,22.80535702576567,storm,dilution,67
pw,16.15825106435403,unaltered,dilution,67
beale,NA,unaltered,dilution,67
rating,11.980142114997877,unaltered,dilution,67
